Id,SalePrice
1725,245686.58621131838
1726,197266.94819845585
1727,163563.95908426004
1728,209757.63666548685
1729,167508.59695984633
1730,174055.62414499186
1731,126955.06505561364
1732,124220.22988369514
1733,100687.1905986719
1734,106272.30734923412
1735,146611.9957660695
1736,104307.37506386999
1737,285260.2963416332
1738,244714.99056527566
1739,274638.75879082223
1740,205562.89835385862
1741,190902.16813882242
1742,186545.41294946405
1743,189650.6708013923
1744,323956.98103106406
1745,237824.1354864532
1746,227821.1971930823
1747,227208.0850845424
1748,239698.97396265634
1749,154999.5459822507
1750,141407.3837215968
1751,264692.6403994892
1752,102814.65895426448
1753,155838.5842908962
1754,203354.3479515803
1755,174023.25665985292
1756,123108.70997879759
1757,100358.22363424802
1758,153237.5899357202
1759,164834.96676314587
1760,177058.9781391446
1761,153839.24274060258
1762,170604.18452436104
1763,190744.2140307381
1764,110082.70902994706
1765,195082.50068558438
1766,191087.42662559403
1767,234293.7503481194
1768,149678.8265673851
1769,172205.17051846534
1770,163863.7403049483
1771,104143.95940470742
1772,140806.71023972728
1773,118702.88709464879
1774,151475.0252332131
1775,139639.68227010325
1776,136260.7474054353
1777,118968.97203916823
1778,146959.8121898065
1779,140033.44280150998
1780,181569.3600106691
1781,115801.99273633596
1782,64393.32324886101
1783,140517.87765163765
1784,111708.8674728832
1785,133868.26592417574
1786,122054.73958214407
1787,182594.83039675467
1788,85454.36035092443
1789,105311.7033232518
1790,47228.97157187143
1791,197795.98490024626
1792,166526.00236240693
1793,136017.52864451683
1794,174136.1460518191
1795,124136.6768577235
1796,143193.37823166
1797,136330.62998942705
1798,110114.02683568164
1799,94953.41677117837
1800,131243.99357330962
1801,115809.02630403335
1802,135119.6732049546
1803,172828.38914213097
1804,146360.69863124308
1805,139356.18083859875
1806,155197.9672975886
1807,143832.5622757203
1808,136616.54755858053
1809,128406.18721384148
1810,150966.73002242658
1811,135525.71665895602
1812,122128.87442203332
1813,124191.35019577132
1814,96371.3268995625
1815,53644.862713005976
1816,120303.24548661802
1817,129055.99150728609
1818,187675.2893288287
1819,148744.18223802466
1820,55457.77004683018
1821,133715.413349477
1822,166168.88523935433
1823,41685.77356219257
1824,147032.07079108653
1825,135219.92542606848
1826,105122.00938079145
1827,83444.63057563291
1828,117953.94276020338
1829,151398.17071458534
1830,168550.98271542613
1831,152458.8812097842
1832,73891.38418756507
1833,140571.98535181733
1834,134671.69164431107
1835,122878.47708324168
1836,136164.15863802785
1837,79006.76577873295
1838,133720.5553653126
1839,118148.69543026702
1840,144383.22492687812
1841,109713.9066477702
1842,91582.45792274899
1843,115648.05223224778
1844,142528.32527825423
1845,126629.96818422968
1846,151273.04854054737
1847,173113.51886637905
1848,45157.30308818561
1849,138433.78614479897
1850,116788.36364635755
1851,155705.39117684308
1852,128630.5659430885
1853,134219.95223530603
1854,196827.45490275312
1855,173631.55055065395
1856,236433.8384313737
1857,175646.06350431847
1858,148045.9672122834
1859,132616.58781289367
1860,162863.08740561036
1861,131403.0843228253
1862,279152.0845884526
1863,277367.94664515497
1864,277384.8039239859
1865,351629.88557847275
1866,344418.783736352
1867,240706.01258934324
1868,289103.5650991084
1869,221388.96095173957
1870,241863.25022560568
1871,256102.06125005905
1872,190307.64624215162
1873,233364.08125063812
1874,132249.2207066035
1875,190230.20306245296
1876,196237.66654081922
1877,214052.93791354855
1878,217877.94924121734
1879,115719.87610577233
1880,137241.80253079475
1881,245190.2594466335
1882,259535.8556447128
1883,201536.17019333853
1884,213656.02252347197
1885,247561.02154841647
1886,279200.37646371406
1887,233930.7733464355
1888,274843.08236950426
1889,179282.39600565983
1890,102268.65402117849
1891,139083.35068412998
1892,80042.07177930733
1893,123162.49902369222
1894,107759.3418824505
1895,135320.65423555835
1896,124169.76767977118
1897,96698.16124366701
1898,127036.5295685142
1899,162530.88794101973
1900,129986.41364141775
1901,154902.232650763
1902,131632.88235228264
1903,192924.54830536922
1904,133349.97508612275
1905,189806.8254114329
1906,158345.27860629465
1907,216558.27782251604
1908,121534.44273894944
1909,152983.95345338306
1910,133810.3399558816
1911,202204.77478825662
1912,298317.67704860854
1913,166476.57810688624
1914,51653.477217976004
1915,288038.3234985267
1916,19026.979765628
1917,259639.01574526157
1918,147079.69741737866
1919,201772.474434576
1920,167416.59286810912
1921,371161.9571693236
1922,340424.30144515063
1923,232588.26344038453
1924,221534.17422651674
1925,225700.21939335146
1926,372218.3461839516
1927,133075.61994145764
1928,153972.42214941198
1929,117430.44522607408
1930,135562.77185001585
1931,150624.38033944636
1932,139772.55121465796
1933,171991.9187017195
1934,164544.26330469293
1935,168960.32822998194
1936,173855.91923704348
1937,180982.58447680646
1938,188173.2135666326
1939,254795.54697948298
1940,197289.9063095859
1941,170832.3349789119
1942,198959.62528794596
1943,211356.99312227673
1944,319314.4278416685
1945,361861.99003624904
1946,140928.30986246618
1947,311962.0394965798
1948,174041.66176819056
1949,259601.00148425938
1950,208170.76671349362
1951,272039.4240802666
1952,221454.721871195
1953,193461.9120551363
1954,206865.45832143188
1955,117647.38334440498
1956,313052.6486671148
1957,167254.1784778383
1958,297230.17990838876
1959,127607.19517408358
1960,103964.30015071412
1961,124475.17038377223
1962,99060.86074327095
1963,114298.64589734445
1964,99269.13306873734
1965,133468.32805915142
1966,138729.7316985858
1967,278836.7169470509
1968,363791.7522766278
1969,366582.3335373559
1970,358417.0938553191
1971,432069.253855492
1972,356940.41532320774
1973,295092.3230579939
1974,320602.36817890767
1975,446625.53479069204
1976,279782.6923733421
1977,348350.5057760613
1978,324054.39303506084
1979,325149.57769029157
1980,192959.76153417677
1981,339663.9387189421
1982,216203.74805650255
1983,204380.53211485548
1984,189388.83657275455
1985,228749.2110652126
1986,222535.8310491317
1987,197376.07208678068
1988,190334.97844339407
1989,211094.59571466455
1990,229849.72879150975
1991,216106.79138284374
1992,237883.25432106736
1993,194045.77308117296
1994,231344.25255289127
1995,184702.60240878374
1996,291012.5758959673
1997,316969.7772190616
1998,298345.5943633255
1999,275496.8455196802
2000,310772.15620477556
2001,285101.6603110946
2002,261359.49413429562
2003,266526.13956496527
2004,286016.07999176276
2005,236277.2393607709
2006,219064.94037082186
2007,267745.1368412131
2008,223209.04031430313
2009,214411.4433790521
2010,225249.0351455412
2011,162597.773109277
2012,190636.07240904635
2013,186000.65398962493
2014,201252.5171467421
2015,210974.47175803746
2016,206174.5854974708
2017,213362.22082293127
2018,103284.07512979256
2019,135443.01004096342
2020,93098.34251149627
2021,71028.77850949985
2022,188173.3288516159
2023,152733.85227282078
2024,290195.17302339803
2025,342655.61410212575
2026,179341.07616166584
2027,162661.16978407477
2028,161143.5498799053
2029,166897.25549559365
2030,273499.0972375482
2031,252670.41075474757
2032,263216.51609119563
2033,264063.0537601771
2034,182544.48198525608
2035,217537.44208700885
2036,228168.9315434663
2037,228877.09358481644
2038,332753.8054973753
2039,218669.27579885826
2040,338610.36299209925
2041,290336.5081889725
2042,215703.61640352628
2043,169596.3593472658
2044,187255.51076472946
2045,196803.4639511624
2046,127720.44841541862
2047,134867.17505378847
2048,147790.83158264426
2049,125024.12510210136
2050,170017.24163713155
2051,131751.0758974509
2052,129396.62116205192
2053,144964.80826313572
2054,76048.05962308042
2055,182690.2201910878
2056,162513.89710020495
2057,100376.75257146661
2058,221030.3177923177
2059,133614.854198055
2060,184294.369330968
2061,192367.787208903
2062,115873.50336252456
2063,119921.42906321178
2064,128322.90826830524
2065,113355.76631396532
2066,183292.06785869692
2067,130054.0861260331
2068,127418.62765848893
2069,93604.65108910459
2070,107000.65999997582
2071,78890.82070395944
2072,157146.84201147803
2073,125456.17315755412
2074,170966.96724573756
2075,144531.81729302276
2076,123184.6638987431
2077,143467.4938883729
2078,105672.83498124278
2079,141771.43531173875
2080,132987.97821888002
2081,121463.85540880624
2082,108845.64418598707
2083,151009.91247424658
2084,98188.11708656361
2085,105839.048639894
2086,141205.1942146318
2087,138795.66529805085
2088,96567.8442134757
2089,83444.08754375158
2090,145847.49379626778
2091,85821.02585755975
2092,146864.65324682673
2093,185767.42944728013
2094,142019.613396173
2095,139948.9020308645
2096,76435.44556965784
2097,117995.87162128778
2098,164345.06356990198
2099,20602.38473120751
2100,43004.838408346055
2101,117944.76335492812
2102,145437.66053040407
2103,91826.39185748342
2104,153778.79685135826
2105,163067.1525055709
2106,44667.61608952435
2107,216810.32902358647
2108,136316.07612845046
2109,102874.41934993898
2110,126738.34879899619
2111,156968.64411398314
2112,127517.61222502415
2113,115390.85726116388
2114,114125.37282147014
2115,158871.18684690224
2116,95816.2167609029
2117,138219.96691866824
2118,110966.21281039238
2119,111389.99781798513
2120,126281.79507829784
2121,92809.9014652688
2122,97734.5965109301
2123,95201.12470554281
2124,171560.30793007603
2125,140086.2438205959
2126,151714.1394159511
2127,164676.6578344868
2128,157588.64594889723
2129,75878.9909540154
2130,122782.82575692458
2131,133904.21151174046
2132,123580.18013302307
2133,127065.4447142696
2134,132984.74510388926
2135,109979.40549024823
2136,51991.02647400519
2137,108494.0986692846
2138,153085.08897339297
2139,164162.27362180757
2140,137209.16177664918
2141,170226.13301242993
2142,122173.14989640645
2143,154648.88963378838
2144,100871.93107507494
2145,141905.6543463812
2146,175361.92608283658
2147,158897.4956450112
2148,154658.4431909687
2149,158756.82882406004
2150,218597.0871739051
2151,134946.02146073803
2152,190856.54372965463
2153,198875.03605506849
2154,108672.62729128974
2155,150413.77665269794
2156,274125.5717320532
2157,249741.87327603635
2158,243090.6416826808
2159,240345.64382266975
2160,192003.09140654118
2161,255274.76948652999
2162,347568.35729176644
2163,358193.7744418549
2164,255824.53478503763
2165,197379.00364183763
2166,148367.91506809578
2167,209414.5717153016
2168,194546.2544177269
2169,200195.117395818
2170,216012.39336125378
2171,160530.62998357648
2172,129329.29818101902
2173,172197.8311734585
2174,240656.6457321758
2175,281634.57259254484
2176,286617.73058014235
2177,240021.77448924666
2178,237120.81831561215
2179,153969.9442894659
2180,196955.8267606207
2181,200429.97256431403
2182,228031.4592296296
2183,200330.58377566654
2184,112871.95558131603
2185,124517.02162239677
2186,127678.55949919007
2187,164287.50949919538
2188,161422.38418266934
2189,354965.43584715726
2190,74125.43729438016
2191,76004.98235917313
2192,89823.79351217882
2193,126921.43619418191
2194,123167.99890939821
2195,93625.51637447265
2196,106569.10016686947
2197,101118.11572748865
2198,169785.59156820748
2199,177092.25799672876
2200,141168.95632727386
2201,139835.808916479
2202,211937.58928420558
2203,126235.20671352476
2204,145153.20094703045
2205,113121.69331721344
2206,132941.0747776616
2207,180583.8727123742
2208,239804.44507742918
2209,183162.3212194523
2210,125934.8376328426
2211,121478.35954736918
2212,133367.14015899214
2213,117338.53784824174
2214,160718.71173410944
2215,95885.57873760094
2216,148111.41753681668
2217,65131.99533217354
2218,100962.0023623748
2219,112842.29785927129
2220,32577.880077534122
2221,288342.4006523822
2222,258699.65078995004
2223,297277.54339467536
2224,229525.91173769184
2225,124200.50133794628
2226,183057.32195252203
2227,229904.38737474952
2228,278223.10292222863
2229,252290.59434313257
2230,148857.12352903024
2231,228629.4006549815
2232,192779.38556299882
2233,196778.35647675442
2234,266026.0322840868
2235,233311.0111549528
2236,261493.75008960452
2237,315759.17863135354
2238,193057.71750187525
2239,118663.23363514221
2240,157778.72282054916
2241,161967.70315258834
2242,111163.40423450305
2243,119647.80531405075
2244,105927.33542214369
2245,99785.14047332678
2246,137516.52736872912
2247,123146.91115051636
2248,110973.86379982147
2249,112170.83594048454
2250,122070.51414700411
2251,97129.51539339183
2252,183590.67331376486
2253,154962.60723605275
2254,179916.628672197
2255,185014.8721482145
2256,191367.4996856111
2257,196902.3371682976
2258,173178.8786926897
2259,179957.19916941714
2260,124369.05178482353
2261,196750.94070127816
2262,212798.00298227777
2263,337560.55904970167
2264,412984.31833958114
2265,177368.48346552125
2266,280396.7305774966
2267,332976.9537462179
2268,395541.06413136923
2269,156573.54458649457
2270,214641.83177609823
2271,223863.23824117286
2272,241168.43466398166
2273,171848.5525631928
2274,189968.98216924747
2275,161966.05560304504
2276,192701.1921365516
2277,192283.70246927545
2278,156082.41907727788
2279,132468.02804262808
2280,100886.69935297198
2281,173264.7616802192
2282,181773.93500100484
2283,115291.5208607678
2284,130180.78563058295
2285,133723.5902395863
2286,117862.15241708315
2287,353504.4314516492
2288,277145.37828923715
2289,302629.46655859856
2290,400340.20228076517
2291,328126.04690121673
2292,397249.85186379566
2293,403521.0150425226
2294,360923.90201906336
2295,432250.86560314265
2296,257643.48561096576
2297,342771.9196838414
2298,342972.2125041527
2299,348920.93345519155
2300,311689.7670247463
2301,310407.90206939355
2302,249823.52090387954
2303,253771.02296470501
2304,245429.1860808885
2305,205902.33645102847
2306,203456.38586575887
2307,205137.15485184814
2308,212378.3606872476
2309,303033.44507719704
2310,205331.83257526148
2311,208295.97994399536
2312,192382.06693699874
2313,187489.99108286388
2314,184200.72200310323
2315,190770.2049235556
2316,221773.59559976368
2317,186284.92349806032
2318,191307.4067376043
2319,196478.1947462284
2320,195133.29612233443
2321,241156.94158342388
2322,205417.63750215247
2323,196641.4557214335
2324,204678.33695617865
2325,220520.89236653363
2326,195135.18422983028
2327,217062.33946258598
2328,225495.15189532796
2329,188084.51980142808
2330,184816.58620511997
2331,320506.35359579674
2332,363568.58626482135
2333,301494.1579004335
2334,264749.0247177809
2335,287940.99519264
2336,292855.0637246375
2337,204449.2734840127
2338,263380.92843206564
2339,239923.12172015058
2340,395545.01069761685
2341,218702.99028811068
2342,251043.1354004296
2343,232696.6494348141
2344,239793.4956684818
2345,244351.51514413964
2346,212528.65263748763
2347,200116.28039378277
2348,243944.57110672072
2349,195481.23915971676
2350,310185.88519235095
2351,281259.0620818386
2352,267499.49437754625
2353,262902.7792976394
2354,144402.37363615888
2355,162728.54021555278
2356,175993.45218978205
2357,212466.29717827158
2358,203923.64886112686
2359,127060.96277696313
2360,126508.23045847006
2361,145680.49907604454
2362,288167.7555333703
2363,159143.34347458463
2364,186663.13604187965
2365,225814.7526891051
2366,195483.2885258178
2367,218495.8589309008
2368,200370.5958282852
2369,207685.95119169285
2370,172602.86454820412
2371,168826.07778210694
2372,200183.56179484166
2373,288317.35897720617
2374,303803.5423125818
2375,243100.03029236605
2376,297762.10423298774
2377,317782.0388626845
2378,161176.26245860406
2379,229387.23944937717
2380,163882.97430295416
2381,182399.7940068777
2382,224813.08539126394
2383,217023.53801853687
2384,260668.03887292882
2385,162161.73230839032
2386,137232.3345877598
2387,133939.01696197235
2388,125603.20400965959
2389,117394.30197948683
2390,150404.57951107912
2391,127817.75695433281
2392,103760.09237506182
2393,166941.25540705328
2394,132011.5929310047
2395,203357.6429371637
2396,147509.35981464188
2397,221333.56137469586
2398,131281.20989743934
2399,57618.21965244913
2400,67901.6590906682
2401,96406.68313648482
2402,146286.41931087768
2403,131464.91181004187
2404,149694.6659029323
2405,171653.12423547835
2406,137110.02923733776
2407,133606.24405846477
2408,161141.5412334801
2409,116667.12642830762
2410,191417.70842356642
2411,108561.60302548064
2412,149821.18676999968
2413,121572.28587687085
2414,155291.90704763215
2415,119609.33492227877
2416,119624.31262621086
2417,121269.81289252616
2418,130981.89793370478
2419,138993.83484277222
2420,116226.36349695106
2421,133666.96011302748
2422,96864.27203978831
2423,138697.6819947773
2424,132391.00233452965
2425,202440.98318844824
2426,128443.53148475592
2427,140009.45696576172
2428,190379.4262242911
2429,94668.67632148135
2430,129413.36194056435
2431,90960.46994751273
2432,130207.97449191532
2433,134633.0690260185
2434,126756.67457338807
2435,146084.77453565667
2436,121714.66353757249
2437,94425.0654795561
2438,117462.87406267703
2439,126830.62290413096
2440,139498.35273685795
2441,128429.67660253379
2442,92307.95554456348
2443,145934.88271873654
2444,129264.27293187717
2445,107938.66767418303
2446,128091.56126288802
2447,211515.7522700429
2448,134066.42492169316
2449,130156.57784167305
2450,152759.86260522425
2451,111738.68335616554
2452,204483.3715116703
2453,109471.1335326191
2454,133094.24862783297
2455,127204.0697246301
2456,147184.83419319952
2457,114769.57057869947
2458,122734.89043735852
2459,113301.00899192365
2460,157463.1428963173
2461,131768.45911784994
2462,128357.32311393216
2463,145098.90269627643
2464,172686.7582410277
2465,146449.31084469368
2466,127189.74893941148
2467,167814.82930439932
2468,101455.67115750106
2469,83614.94589007506
2470,200122.44277485984
2471,218877.02924923587
2472,158435.6406154948
2473,126771.82356054091
2474,48895.607014949084
2475,244134.75306108943
2476,122421.05264936271
2477,123081.86481016467
2478,166221.44718419702
2479,101340.17659920128
2480,148622.3807827324
2481,136265.044701242
2482,148326.32308918505
2483,103106.22796006477
2484,141643.4101111103
2485,136624.21181507013
2486,145930.65374395472
2487,199522.4939528975
2488,181422.15232425474
2489,158964.77823011507
2490,153254.33576473512
2491,129605.56903339305
2492,184178.5954777965
2493,144485.63935455913
2494,144633.19781719474
2495,81754.57948870864
2496,219759.0294801786
2497,163335.40645634697
2498,94524.4797776913
2499,85822.84787431033
2500,106104.06500001287
2501,140944.42891599354
2502,144976.89787853078
2503,97260.15330767655
2504,180101.28156077594
2505,231164.84070598707
2506,264299.40825476684
2507,283730.71575116564
2508,264489.19105146907
2509,230818.20744089584
2510,226820.5187024913
2511,191333.2211834063
2512,215960.9925828008
2513,251936.62505771068
2514,282985.64284686965
2515,128878.7581504581
2516,175166.31651946937
2517,127103.21713084471
2518,141491.08150076144
2519,225152.81436332618
2520,219981.77995364007
2521,200837.41027069243
2522,233850.44094317034
2523,119236.1650064576
2524,131666.70395887375
2525,112590.60797534231
2526,129876.38681458298
2527,119614.90811251896
2528,111849.20349397906
2529,156124.0064194363
2530,123698.10801461106
2531,242223.1004640793
2532,230506.53653907054
2533,217220.56495668157
2534,246574.3155205415
2535,280343.5928072693
2536,243805.7217751533
2537,243892.33982197905
2538,193566.43333568925
2539,206549.7014470189
2540,185299.81204762508
2541,198751.58590325736
2542,168891.91928511078
2543,117377.65335698344
2544,104266.00644296955
2545,146973.07982895814
2546,131345.7688838347
2547,170916.53803785692
2548,172196.02146922692
2549,143092.0183974906
2550,624436.2124911492
2551,147616.35576187167
2552,142060.51713523048
2553,92176.5171601132
2554,70396.20641561423
2555,124578.24679316673
2556,76034.91658372805
2557,92006.06017264992
2558,147910.86957389803
2559,113122.18189839681
2560,140464.98382026888
2561,146808.24873196858
2562,134686.91594293294
2563,125320.35612378526
2564,194781.3327253859
2565,150139.36225782265
2566,129569.43467529188
2567,106765.94997552049
2568,172317.25695870176
2569,183324.32155108755
2570,125802.33425436763
2571,165791.71961747378
2572,164654.10551497282
2573,217527.4713914562
2574,298467.47633156285
2575,146471.7718369799
2576,130420.14757353114
2577,165587.66734203626
2578,90031.26649147656
2579,39658.47141143668
2580,101426.75409652421
2581,110841.09369727434
2582,131903.8505028824
2583,251683.35344924894
2584,192216.67847397586
2585,197518.52650253836
2586,226965.36358850123
2587,200190.11975525832
2588,149310.11610722612
2589,166900.66878860386
2590,231857.12335027114
2591,278992.1766473501
2592,225889.1718728945
2593,265720.9976178509
2594,194161.6806336639
2595,231517.76447441394
2596,312728.4525605539
2597,208006.94188847207
2598,276909.8012531594
2599,363995.7887554142
2600,204326.9986055625
2601,163841.1441208173
2602,63244.67638839455
2603,89398.55765583587
2604,75747.19855981052
2605,62783.2574919028
2606,164144.50526550866
2607,226517.6993241551
2608,210231.45241422486
2609,177996.76541470643
2610,115132.81949657132
2611,128862.08906652231
2612,157081.01948743092
2613,134383.59671856603
2614,107016.48402757256
2615,161224.0830270429
2616,172157.21430112037
2617,187410.5481391569
2618,223595.50218401407
2619,219918.9974824394
2620,178918.33934450021
2621,176073.32585360645
2622,186999.47337325022
2623,241273.7510828632
2624,301986.3580343294
2625,285446.5159048062
2626,170517.76086570637
2627,163844.7049084499
2628,391849.01196037687
2629,434292.26276832283
2630,319085.2944385493
2631,420341.1942013239
2632,374063.403513792
2633,277270.69733055995
2634,386160.225971602
2635,178209.98551664152
2636,197311.35943281197
2637,211119.35638751683
2638,261399.34610468033
2639,182743.73300753662
2640,154948.40287282155
2641,91504.86697413202
2642,183427.32185533643
2643,113748.20684244728
2644,114424.22231180884
2645,108602.04625989846
2646,99402.2662571657
2647,113131.85716515686
2648,135079.93310192227
2649,153937.08874222194
2650,136912.476668115
2651,139875.06148353475
2652,348932.5822911273
2653,262034.5049192803
2654,243345.00488359155
2655,377553.72288828704
2656,325627.25796773983
2657,344187.4458458758
2658,308033.3076826896
2659,299570.749707215
2660,338948.8005338559
2661,338784.37780717446
2662,363034.4085308475
2663,279282.0913167136
2664,298385.3330472065
2665,302798.5408356469
2666,287942.0043560348
2667,190138.503861072
2668,199579.26584877912
2669,193079.83470203553
2670,287186.2991537567
2671,201480.51709635335
2672,203457.2432746708
2673,205943.95785742276
2674,207538.78284332715
2675,171165.9667409592
2676,213236.58956605697
2677,191772.4770131259
2678,259079.17816437304
2679,272859.7473269417
2680,285753.96900214534
2681,384967.72648927744
2682,304547.7177463983
2683,449274.71622211835
2684,310609.75394478673
2685,330582.70012740593
2686,250636.18818147562
2687,273109.056759145
2688,230763.50793527858
2689,210757.1733097022
2690,364235.12064911996
2691,197322.70036944002
2692,146042.90651630028
2693,217876.29247548478
2694,156995.5388228643
2695,218996.25118062203
2696,207419.76697806537
2697,185159.3266531555
2698,222636.88767496997
2699,179519.44588222937
2700,157529.53142550145
2701,159831.74412768276
2702,123576.72320875153
2703,165965.6645926938
2704,133840.83455475862
2705,102580.00383820571
2706,105078.55541908799
2707,138883.14292309107
2708,111582.08478219225
2709,109034.30305303971
2710,115301.94021705608
2711,303297.7135345234
2712,360725.59265034506
2713,178536.64923798596
2714,160262.0303418173
2715,174874.57913319056
2716,151178.7277995298
2717,200318.82228956744
2718,228111.3039655697
2719,161459.40010826953
2720,203515.35260533716
2721,132221.00990068004
2722,168248.79991207167
2723,167876.01944593026
2724,124544.5777832485
2725,122632.87906242046
2726,137297.5425699961
2727,163588.42592996673
2728,187906.67839112773
2729,138091.82028230838
2730,138407.49206184212
2731,132467.61822567345
2732,122852.17100131081
2733,151882.4622870942
2734,152654.49719486583
